CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,predicted_clv_6m,predicted_purchases_90d,prob_alive
12738,372,1,155.35,1,1,1,111,Lost,,,
12739,78,2,1013.04,2,2,4,224,Needs Attention,99.70612219845809,1.034545971011616,0.8379067437007884
12740,64,1,427.6,3,1,2,312,Needs Attention,,,
12743,134,2,546.43,2,2,3,223,Needs Attention,,,
12744,52,7,21279.29,3,5,5,355,Loyal Customers,11156.76363664996,1.4495672914001754,0.996217500614897
12747,2,11,4196.01,5,5,5,555,Champions,1715.108238789412,2.271833837495109,0.9992519657185587
12748,1,209,33719.73,5,5,5,555,Champions,12850.471331774377,22.072148091109252,0.9999415154907602
12749,4,5,4090.88,5,4,5,545,Champions,3009.471420189573,1.3607227430136422,0.996821864057502
12750,129,1,275.88,2,1,2,212,Lost,,,
12752,81,1,4366.78,2,1,5,215,Needs Attention,,,
12753,23,6,21429.39,4,5,5,455,Champions,9360.309120805738,1.310646102690582,0.9978190530685495
12754,236,3,3010.74,1,3,5,135,At Risk,2236.8823113923877,0.7117157700763336,0.8750036849116579
12755,281,2,3811.95,1,2,5,125,Needs Attention,16.13850723188483,0.32477091569490735,0.6322153400234759
12756,87,1,112.07999999999998,2,1,1,211,Lost,,,
12757,16,13,7857.1,4,5,5,455,Champions,4734.77300037264,2.8641765196957976,0.9985135923403927
12758,117,2,2791.59,2,2,5,225,Needs Attention,1621.6723266793201,0.5647084903497578,0.8845489265605847
12759,52,3,1531.44,3,3,4,334,Loyal Customers,1013.4504278864797,0.8780918358391292,0.9901297090789841
12762,8,2,1898.52,5,2,4,524,New Customers,6466.108853898161,1.9172168327953254,0.9460652829632933
12763,138,2,494.08,2,2,3,223,Needs Attention,188.91590316275494,0.45355806215648875,0.8906701535131378
12764,317,1,1693.88,1,1,4,114,Needs Attention,,,
12766,4,7,6989.63,5,5,5,555,Champions,2901.0353398339616,1.4973050008187407,0.9986706102383275
12769,239,1,1143.6,1,1,4,114,Needs Attention,,,
12770,211,1,1351.45,1,1,4,114,Needs Attention,,,
12772,60,1,892.47,3,1,3,313,Potential Loyalists,,,
12775,17,5,1386.04,4,4,4,444,Champions,743.3856464588227,1.2527810732790945,0.9973634717414893
12778,20,6,822.23,4,5,3,453,Loyal Customers,407.77452791049325,1.473584769907923,0.9978401950748912
12779,38,8,3981.36,3,5,5,355,Loyal Customers,1770.6041228413692,1.6745611843557602,0.9978283091869543
12781,64,2,826.74,3,2,3,323,Potential Loyalists,381.86427167110503,0.5794484076420205,0.927444535286035
12782,5,5,2330.92,5,4,5,545,Champions,1062.3760919540725,1.1244622452910622,0.997823781826605
12783,2,6,2225.91,5,5,5,555,Champions,2902.8741556287987,3.0432462887509804,0.9977843678228018
12784,9,2,574.42,5,2,3,523,New Customers,291.9673844331012,2.0910972885957575,0.9423895927299781
12785,364,1,311.95,1,1,2,112,Lost,,,
12787,10,3,463.66,5,3,2,532,Loyal Customers,373.11439480587524,1.140175463563672,0.993600363948806
12789,65,1,91.85,3,1,1,311,Needs Attention,,,
12790,192,1,324.92,1,1,2,112,Lost,,,
12791,374,1,192.60000000000002,1,1,1,111,Lost,,,
12792,257,1,400.53999999999996,1,1,2,112,Lost,,,
12793,335,2,545.48,1,2,3,123,Needs Attention,207.88463481180702,0.2124523269013864,0.41901655258050247
12794,53,2,860.41,3,2,3,323,Potential Loyalists,1426.9927306271707,1.1135872509601727,0.8971635960468198
12795,19,1,430.48,4,1,2,412,New Customers,,,
12797,366,1,254.03,1,1,2,112,Lost,,,
12798,10,3,6977.04,5,3,5,535,Loyal Customers,7030.635804071558,1.2363239581466186,0.9934430157028338
12802,187,1,427.58,1,1,2,112,Lost,,,
12808,37,3,483.65000000000003,3,3,2,332,Loyal Customers,265.82609815130377,0.7015249005700828,0.9923628962710667
12809,178,1,489.31,2,1,2,212,Lost,,,
12811,261,3,514.85,1,3,3,133,At Risk,180.27488620590904,0.6120378925993536,0.7071278740990746
12812,45,1,229.64000000000001,3,1,1,311,Needs Attention,,,
12814,102,1,125.92,2,1,1,211,Lost,,,
12815,148,2,1063.46,2,2,4,224,Needs Attention,655.122866248234,0.6188071725834382,0.7630351678347855
12816,96,2,572.2,2,2,3,223,Needs Attention,458.9620145749197,0.761516685352309,0.8674089659577239
12817,281,1,166.04,1,1,1,111,Lost,,,
12818,262,1,1542.08,1,1,4,114,Needs Attention,,,
12820,3,4,942.34,5,4,4,544,Champions,525.7101498656206,0.9914231538479843,0.9968611825875199
12821,214,1,92.72,1,1,1,111,Lost,,,
12822,71,2,948.88,3,2,4,324,Potential Loyalists,684.8772131241012,1.1176288288938698,0.8478585304480563
12823,75,5,1759.5,2,4,4,244,At Risk,953.4879359082785,1.296012050638714,0.99321277649647
12824,60,1,397.12,3,1,2,312,Needs Attention,,,
12826,3,7,1474.72,5,5,4,554,Champions,658.3929023728424,1.5006269669416372,0.9986925861347196
12827,6,3,430.15000000000003,5,3,2,532,Loyal Customers,547.5124565788366,2.396307674662022,0.9934706478234598
12828,3,6,1018.71,5,5,4,554,Champions,856.7758957204619,2.6926358785538067,0.9983328150947122
12829,337,2,293.0,1,2,2,122,Lost,94.25726804551903,0.19062230083162413,0.3670027441186476
12830,38,6,6814.64,3,5,5,355,Loyal Customers,4454.02749265394,1.9197838373286578,0.9951394780400128
12831,262,1,215.05,1,1,1,111,Lost,,,
12832,32,2,383.03,4,2,2,422,New Customers,320.416363932701,1.1506991245340354,0.9270628445546069
12833,145,1,417.38,2,1,2,212,Lost,,,
12834,283,1,312.38,1,1,2,112,Lost,,,
12836,59,4,2612.86,3,4,5,345,Loyal Customers,1240.5848291624418,1.0252216753386147,0.9937045333809987
12837,173,1,134.1,2,1,1,211,Lost,,,
12838,34,2,683.13,3,2,3,323,Potential Loyalists,330.9371153102688,0.47685691447958367,0.9445724963481523
12839,3,14,5591.42,5,5,5,555,Champions,2245.6541506705967,2.872424729778786,0.9994292172548176
12840,144,4,2726.77,2,4,5,245,At Risk,1600.914552418599,1.2481071513418638,0.9535122560643643
12841,5,25,4022.35,5,5,5,555,Champions,1514.982072317511,4.798920115643675,0.999636236622645
12842,70,2,1118.99,3,2,4,324,Potential Loyalists,1034.7381247138283,0.5436272982303733,0.9258578410968015
12843,66,8,1702.26,3,5,4,354,Loyal Customers,990.8245734812174,2.1719398161871286,0.9939666695709692
12844,29,2,325.96000000000004,4,2,2,422,New Customers,359.4899439758748,0.9917121993987801,0.9346354960933501
12845,267,4,354.09,1,4,2,142,At Risk,120.3678911108842,0.601599158439014,0.5525929872380003
12847,22,1,871.54,4,1,3,413,New Customers,,,
12849,31,2,1050.8899999999999,4,2,4,424,New Customers,504.595941764374,0.6149741495339623,0.9422622456752867
12851,97,1,135.18,2,1,1,211,Lost,,,
12852,295,1,311.55,1,1,2,112,Lost,,,
12853,135,6,1957.1000000000001,2,5,4,254,At Risk,1266.71109415065,0.7803303035626343,0.9762164989586076
12854,79,3,1324.5,2,3,4,234,At Risk,778.5675491574372,0.783823988901445,0.9878435874241046
12855,373,1,38.1,1,1,1,111,Lost,,,
12856,8,6,2179.93,5,5,5,555,Champions,2769.0676290967867,3.8683749226449846,0.9978623834326916
12857,211,2,1106.4,1,2,4,124,Needs Attention,317.78501820447497,0.4394805852314446,0.7372176630258658
12863,52,1,521.2,3,1,3,313,Potential Loyalists,,,
12864,138,1,147.12,2,1,1,211,Lost,,,
12865,26,2,1568.23,4,2,4,424,New Customers,1419.566385666264,1.0261520904844517,0.9363888959922034
12866,283,1,559.12,1,1,3,113,Needs Attention,,,
12867,26,7,4036.82,4,5,5,455,Champions,1848.7460188597638,1.5162595564402466,0.9980135424589364
12868,186,6,1607.0600000000002,1,5,4,154,At Risk,690.8633269817901,1.226357303375427,0.9563563440985241
12871,84,2,380.64,2,2,2,222,Lost,417.0447224548754,0.7053482052158722,0.896875168723748
12872,327,2,599.97,1,2,3,123,Needs Attention,118.55932190391374,0.22465156344578738,0.43731799156580387
12873,282,1,374.0,1,1,2,112,Lost,,,
12875,143,2,343.2300000000001,2,2,2,222,Lost,56.976976867993585,0.45752449484343855,0.8847757791609477
12876,58,2,2218.02,3,2,5,325,Potential Loyalists,2634.230296028276,0.7517485202080031,0.9205364992649475
12877,4,12,1535.77,5,5,4,554,Champions,626.627819611328,2.528381511685382,0.999302415475907
12878,236,2,854.99,1,2,3,123,Needs Attention,459.3097571295008,0.3605525541590959,0.5493567057948548
12879,45,3,573.22,3,3,3,333,Loyal Customers,812.0826797161266,1.7591801252421075,0.9846073345493833
12881,276,1,298.0,1,1,2,112,Lost,,,
12882,9,2,1463.04,5,2,4,524,New Customers,4168.226686591211,1.7894932067324847,0.9442872644479049
12883,25,4,703.47,4,4,3,443,Loyal Customers,1185.0914086373305,1.2177391400696136,0.9342174026177658
12884,88,1,309.05,2,1,2,212,Lost,,,
12885,63,3,1175.22,3,3,4,334,Loyal Customers,1222.3242406246272,0.977939877914397,0.8923940721055206
12886,68,2,1378.4,3,2,4,324,Potential Loyalists,985.4391590321646,0.6926296409776675,0.916221314056468
12888,214,2,354.12,1,2,2,122,Lost,84.24544822034414,0.4228137461474916,0.6243476393225994
12890,24,1,380.46999999999997,4,1,2,412,New Customers,,,
12891,186,3,331.0,1,3,2,132,At Risk,247.14027900603224,0.797747175132778,0.9413845606572447
12893,31,1,188.14,4,1,1,411,New Customers,,,
12895,42,2,372.8,3,2,2,322,Needs Attention,307.1111529611542,1.206857808709375,0.9103896590361366
12897,205,2,216.5,1,2,1,121,Lost,96.22824460286682,0.44937382919620106,0.7518932652873294
12901,9,28,17654.54,5,5,5,555,Champions,9024.261444290329,5.893872239115084,0.9994774774786577
12902,265,1,138.68,1,1,1,111,Lost,,,
12904,18,2,509.58,4,2,3,423,New Customers,529.9788567299498,0.8422287776205384,0.9449464279928751
12906,12,5,2919.81,5,4,5,545,Champions,3034.4002689073513,1.3128127037933646,0.9454107737454489
12908,176,2,750.0,2,2,3,223,Needs Attention,487.9977658027346,0.4778123635736222,0.821933909095831
12909,40,5,2178.67,3,4,5,345,Loyal Customers,1048.8385396877118,1.1996456012349894,0.9947200224541493
12910,23,8,3075.04,4,5,5,455,Champions,1688.296135600178,1.788773684884524,0.9974768329205875
12912,3,5,1662.3,5,4,4,544,Champions,2625.314731645524,3.861172360444449,0.997742959513803
12913,5,5,2483.63,5,4,5,545,Champions,1146.9486503434746,1.0974758361836967,0.9978264187084409
12915,149,2,363.65,2,2,2,222,Lost,175.6448685252652,0.44684788134609865,0.8832205545094485
12916,139,4,3006.15,2,4,5,245,At Risk,1462.1925922974947,0.989173103034047,0.9802649677815667
12917,128,1,594.0,2,1,3,213,Needs Attention,,,
12919,8,6,1335.19,5,5,4,554,Champions,1036.403163562848,2.2869325339707207,0.9980695543398205
12920,17,1,164.23,4,1,1,411,New Customers,,,
12921,9,37,16587.09,5,5,5,555,Champions,6596.90587824358,4.583387495489721,0.9995113930815333
12922,161,1,405.38,2,1,2,212,Lost,,,
12923,64,1,176.97,3,1,1,311,Needs Attention,,,
12924,88,4,933.7,2,4,3,243,At Risk,591.0449872369311,0.9832473139741098,0.9910151527515265
12925,5,2,694.05,5,2,3,523,New Customers,1043.4317825980645,1.352573245872074,0.9509100163057728
12928,35,5,2062.7000000000003,3,4,5,345,Loyal Customers,945.2335044514275,1.118244222735383,0.9967429603864371
12929,312,1,117.85,1,1,1,111,Lost,,,
12930,78,2,415.8,2,2,2,222,Lost,369.78045588221624,0.7974550240006593,0.8913039238737465
12931,22,15,42055.96,4,5,5,455,Champions,18923.11368456238,2.532824732016656,0.9988250845516705
12933,24,3,607.53,4,3,3,433,Loyal Customers,456.4145757873778,0.8615706683278171,0.9927708274751853
12935,2,7,2160.7,5,5,5,555,Champions,1005.0048026370974,1.4491624023708614,0.9983786849810192
12936,17,4,1063.9,4,4,4,444,Champions,543.2726971742972,1.9086293943770642,0.9916534299271043
12937,15,4,1504.27,4,4,4,444,Champions,1018.5494261372054,1.1544764926915099,0.9963029504630893
12938,26,1,114.14,4,1,1,411,New Customers,,,
12939,64,8,11581.8,3,5,5,355,Loyal Customers,5384.489322169957,1.3937419076433057,0.9953897650218909
12940,55,2,913.54,3,2,3,323,Potential Loyalists,1525.9045637057259,1.1718764485230715,0.889012002754816
12942,131,3,683.9,2,3,3,233,At Risk,316.88094282084603,0.6979902477842306,0.9809012580766454
12944,36,2,604.51,3,2,3,323,Potential Loyalists,374.02179854405733,0.49664312115195647,0.9434492861049798
12945,288,1,462.95,1,1,2,112,Lost,,,
12947,144,6,1603.99,2,5,4,254,At Risk,657.2622713350486,1.259621383166144,0.9822968376650333
12948,16,7,2064.95,4,5,5,455,Champions,1084.170202291559,1.927529739370837,0.9982037040776072
12949,31,8,4167.22,4,5,5,455,Champions,1953.391170957606,1.4675181310699303,0.9965432679904492
12950,2,3,1843.0,5,3,4,534,Loyal Customers,4572.617517934418,2.8171158172699244,0.9939290200713173
12951,9,6,1064.07,5,5,4,554,Champions,496.4328211123399,1.411005117681145,0.9982180849820175
12952,6,4,1387.79,5,4,4,544,Champions,1334.991563696261,1.9124738948631066,0.993650890568008
12953,10,1,329.85,5,1,2,512,New Customers,,,
12955,1,11,4757.16,5,5,5,555,Champions,2460.483313218326,2.920580887280845,0.9992653882751722
12956,306,1,108.07,1,1,1,111,Lost,,,
12957,10,8,4017.54,5,5,5,555,Champions,1903.0943992537125,1.591237222820579,0.9985147576874496
12962,7,2,266.39,5,2,2,522,New Customers,254.47627934132328,1.091810172866293,0.9496315947220639
12963,8,8,1856.63,5,5,4,554,Champions,743.4189574537407,1.5004176810022505,0.9985533028080485
12965,89,1,771.91,2,1,3,213,Needs Attention,,,
12966,10,1,160.18,5,1,1,511,New Customers,,,
12967,358,2,1660.9,1,2,4,124,Needs Attention,103.79452764909989,0.14948037289332147,0.29481790781835293
12968,112,1,135.95,2,1,1,211,Lost,,,
12970,7,4,452.24,5,4,2,542,Loyal Customers,546.9252157872576,0.5399086472965403,0.9518206873218378
12971,4,86,11189.91,5,5,5,555,Champions,4297.62905880281,13.940477306243139,0.9998501081376622
12974,198,1,144.8,1,1,1,111,Lost,,,
12976,212,1,738.6,1,1,3,113,Needs Attention,,,
12977,156,1,39.239999999999995,2,1,1,211,Lost,,,
12980,158,9,7374.900000000001,2,5,5,255,At Risk,2919.4144366022406,1.822997977079641,0.9456872319525691
12981,30,2,372.21999999999997,4,2,2,422,New Customers,432.66530735837034,0.9787386262896188,0.9349593029896509
12982,243,1,390.54,1,1,2,112,Lost,,,
12984,19,1,97.5,4,1,1,411,New Customers,,,
12985,1,2,1239.38,5,2,4,524,New Customers,2155.2936193277487,1.8839373705764617,0.953824544658034
12987,74,2,558.7,2,2,3,223,Needs Attention,445.81416920032586,0.7372029476587078,0.9058755015477473
12988,292,1,535.32,1,1,3,113,Needs Attention,,,
12989,3,15,6924.110000000001,5,5,5,555,Champions,2957.6829302677825,2.6931657651085725,0.9993615228141806
12990,31,3,409.5,4,3,2,432,Loyal Customers,268.3854672798339,0.8031685984202448,0.9923954063804344
12991,23,2,503.76,4,2,3,423,New Customers,517.4266603969959,1.0835501267966092,0.9378151788656515
12993,23,4,414.76,4,4,2,442,Loyal Customers,229.0803760658967,1.061970964010639,0.9959815662900843
12994,4,3,974.4200000000001,5,3,4,534,Loyal Customers,595.0903239467682,0.8988034917187178,0.9940681209883521
12995,85,1,211.32,2,1,1,211,Lost,,,
12997,22,4,1226.89,4,4,4,444,Champions,640.369501451128,1.0125370603322406,0.9960823110596134
12999,196,3,455.88,1,3,2,132,At Risk,125.3197115725753,0.8502614920256771,0.8800306401285213
13000,107,3,534.85,2,3,3,233,At Risk,250.5177235586736,0.7026537407482302,0.9852867127203776
13001,4,13,9818.82,5,5,5,555,Champions,4327.315802517599,2.938974191471302,0.9993346523419665
13002,318,1,120.94999999999999,1,1,1,111,Lost,,,
13003,106,3,149.05,2,3,1,231,At Risk,102.8026732197805,1.0372213633040692,0.9743056486638733
13004,12,18,5655.91,5,5,5,555,Champions,2290.24212570831,3.539764817191882,0.9993344703729833
13005,174,2,513.7,2,2,3,223,Needs Attention,241.98573611249776,0.5275518860878563,0.7587208090448292
13006,56,1,81.57,3,1,1,311,Needs Attention,,,
13008,323,1,229.46999999999997,1,1,1,111,Lost,,,
13011,372,1,50.550000000000004,1,1,1,111,Lost,,,
13012,9,8,1661.8400000000001,5,5,4,554,Champions,733.270278275204,2.0118986582673903,0.9987022195732218
13013,1,13,4810.9400000000005,5,5,5,555,Champions,1440.4653039260415,2.4572107867733686,0.9993412476093971
13014,11,10,3466.2799999999997,5,5,5,555,Champions,1659.5720653334915,2.5672790222549104,0.9989334878344319
13015,53,5,3346.28,3,4,5,345,Loyal Customers,2225.1313082092965,1.2121571762446555,0.9933838377488493
13016,73,3,789.89,2,3,3,233,At Risk,826.2782278721556,0.9576684357954307,0.8738958850609595
13017,7,1,204.0,5,1,1,511,New Customers,,,
13018,16,28,7277.7,4,5,5,455,Champions,3428.0776379224953,4.8091011040097005,0.9991411722872021
13021,4,9,2616.38,5,5,5,555,Champions,1201.9331080492404,1.7249030874722262,0.9988566907830344
13023,64,2,689.9,3,2,3,323,Potential Loyalists,797.0141654148854,0.9525346752432735,0.8936411862081569
13026,1,5,975.36,5,4,4,544,Champions,621.96586798475,1.376984992094939,0.9978984491263981
13027,114,6,6912.0,2,5,5,255,At Risk,2898.966187589262,1.3227023200272043,0.9891853469132029
13028,23,2,661.3199999999999,4,2,3,423,New Customers,1160.4484265075052,1.6037072148701126,0.9285723704491764
13029,31,3,1247.5,4,3,4,434,Loyal Customers,667.2065899157002,0.7254858475088344,0.9926768284677641
13030,11,2,799.48,5,2,3,523,New Customers,427.15307225023787,0.4853142345147248,0.9509575217731114
13032,52,2,1010.18,3,2,4,324,Potential Loyalists,1427.0418484717613,1.177248934230308,0.8930876920345019
13033,357,1,190.55,1,1,1,111,Lost,,,
13034,55,2,642.77,3,2,3,323,Potential Loyalists,537.7262441227554,0.4772360695962379,0.9371676061677667
13035,74,2,921.88,2,2,3,223,Needs Attention,851.4094181431102,0.6130077213697521,0.9182943880077827
13037,138,3,881.07,2,3,3,233,At Risk,606.373209209894,0.9031211203767237,0.9653988192862119
13038,80,3,908.46,2,3,3,233,At Risk,460.0592339188487,0.8405872088457453,0.9867500949629884
13040,9,2,676.99,5,2,3,523,New Customers,1583.1562063294584,1.7917372159369074,0.9454713926161863
13043,273,1,516.42,1,1,3,113,Needs Attention,,,
13044,291,1,560.47,1,1,3,113,Needs Attention,,,
13045,99,1,305.28000000000003,2,1,2,212,Lost,,,
13046,31,2,629.31,4,2,3,423,New Customers,631.1725842515679,0.618658659150305,0.9426206501155626
13047,32,10,3237.54,4,5,5,455,Champions,1356.4960649861519,1.667752435224674,0.998080257497721
13048,14,4,1835.91,4,4,4,444,Champions,920.639495530259,0.9886383648691021,0.9964487939629102
13049,64,2,656.6800000000001,3,2,3,323,Potential Loyalists,632.4881835517629,0.5325985267943449,0.9298309824388171
13050,15,17,5836.86,4,5,5,455,Champions,2333.792777696107,3.46966206116652,0.9992569032244965
13052,212,1,348.15000000000003,1,1,2,112,Lost,,,
13055,78,3,1214.41,2,3,4,234,At Risk,1427.708182285996,0.6976366809924821,0.9049573146698925
13058,25,3,271.40000000000003,4,3,2,432,Loyal Customers,320.4904807509519,1.3313231635124585,0.9917070493411722
13059,250,1,183.4,1,1,1,111,Lost,,,
13060,254,1,307.53,1,1,2,112,Lost,,,
13061,72,1,248.61,3,1,1,311,Needs Attention,,,
13062,191,1,346.98,1,1,2,112,Lost,,,
13064,13,4,1119.49,5,4,4,544,Champions,621.8340273087715,0.9887174560913612,0.9965285100207062
13065,373,1,205.86,1,1,1,111,Lost,,,
13066,24,2,470.8,4,2,2,422,New Customers,1329.3902821904644,1.7598683342843207,0.9211258417342478
13067,82,1,115.46000000000001,2,1,1,211,Lost,,,
13068,10,2,344.0,5,2,2,522,New Customers,232.6547730893484,0.5433390115158977,0.9509036478143746
13069,1,24,4436.12,5,5,5,555,Champions,1700.3897290690065,4.0361193738913235,0.9996416902879194
13070,192,1,228.8,1,1,1,111,Lost,,,
13072,267,1,177.15,1,1,1,111,Lost,,,
13075,130,1,919.61,2,1,3,213,Needs Attention,,,
13077,1,4,729.27,5,4,3,543,Loyal Customers,313.3170367590475,0.7059438892201413,0.9942570954860939
13078,3,26,12627.94,5,5,5,555,Champions,4958.213857135591,5.048895047038469,0.9996674027306551
13079,4,5,220.10000000000002,5,4,1,541,Loyal Customers,220.38075555452076,2.183899424930616,0.997717132082124
13080,179,1,58.08,2,1,1,211,Lost,,,
13081,12,11,28337.38,5,5,5,555,Champions,11994.71082721951,1.8712137846661183,0.9988524066795176
13082,126,9,3613.63,2,5,5,255,At Risk,1684.3933471749351,1.5691734569541518,0.9823756320735084
13083,4,2,303.75,5,2,2,522,New Customers,362.11899388166034,1.3444224748797098,0.9509284304842711
13085,158,2,416.08000000000004,2,2,2,222,Lost,169.4498161191674,0.5103823052005138,0.8408882803578277
13089,3,97,58825.83,5,5,5,555,Champions,22584.870754310716,13.051883157672561,0.9998644499798377
13090,9,14,8910.82,5,5,5,555,Champions,3782.8563749942277,2.64628364442684,0.9992601688885517
13091,28,1,345.82,4,1,2,412,New Customers,,,
13092,71,5,477.83,3,4,2,342,Loyal Customers,166.8031521576388,1.1159170687574114,0.9946686600698169
